Time,Raw.Pin 17,Raw.Pin 18,Raw.Pin 19,Raw.Pin 20,Raw.Pin 21,Raw.Pin 22,Raw.Pin 23,Raw.Pin 24,Raw.Pin 25,Raw.Pin 26,Raw.Pin 27,Raw.Pin 28,Raw.Pin 29,Raw.Pin 30,Raw.Pin 31,Raw.Pin 32,Voltage.1,Voltage.2,Voltage.3,Voltage.4,Voltage.5,Voltage.6,Voltage.7,Voltage.8,Voltage.9,Voltage.10,Voltage.11,Voltage.12,Voltage.13,Voltage.14,Voltage.15,Voltage.16
s,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
8.451,0.000610352,0,0,0.0012207,0.00366211,-0.000915527,0.00366211,0.00305176,0.00518799,-0.00213623,0.00213623,0.000915527,0.00305176,0.000610352,0.00274658,0.000915527,0.0138118,0.0144786,0.0133968,0.0128779,0.0115871,0.0166821,0.0120721,0.0137892,0.0167416,0.0173591,0.0162297,0.0124585,0.01575,0.0123891,0.0110951,0.0111961
8.452,0.00274658,0.0012207,0.00183105,0.000610352,0.00366211,0.00152588,0.00488281,0.00396729,0.00213623,0.000305176,0.000610352,0.00183105,0.00213623,0.00305176,0.000915527,0.000915527,0.0159481,0.0134105,0.0118709,0.0133356,0.0114345,0.0179028,0.0113092,0.0118056,0.0171994,0.0176643,0.0163822,0.0127637,0.0165129,0.0140676,0.0114003,0.0119591
8.453,-0.000915527,-0.0012207,0.0012207,0.00244141,0.0012207,0.00152588,0.000915527,0.00366211,0.00213623,0.00213623,0.00213623,0.00305176,-0.000305176,0.00183105,0.00305176,0.000915527,0.0151851,0.0149364,0.0135494,0.0124201,0.0134181,0.0163769,0.0122247,0.0145522,0.016589,0.0173591,0.0163822,0.0132214,0.0154448,0.0145253,0.0117055,0.0105858
8.454,0.00152588,0.00152588,0.00152588,0.00152588,0.00152588,0.00152588,0.00457764,0.0012207,0.00152588,0.000915527,0.000305176,0.000915527,0.00183105,0.00427246,-0.00244141,0.00152588,0.0148799,0.0146312,0.0141597,0.0142511,0.0117397,0.0168347,0.0108514,0.0134841,0.0168942,0.0155281,0.0153141,0.0118481,0.0162078,0.0125417,0.0118581,0.0133324
8.455,0.00152588,0.000610352,0.00152588,0.000915527,0.00396729,0.0012207,0.0012207,0.000915527,0.00244141,0.00152588,0.000305176,0.00213623,0.000610352,0.00366211,0.0012207,0.00335693,0.0159481,0.0144786,0.0146175,0.011352,0.0115871,0.0148511,0.0120721,0.0133315,0.017352,0.0182746,0.0157719,0.0126111,0.0119353,0.0143728,0.0121632,0.0116539
8.456,0.00305176,0.000915527,0.00152588,0.000610352,0.00183105,0,0.00305176,0.000915527,0.00305176,-0.00244141,0.00244141,0,0.00457764,0.0012207,0.00152588,0.0012207,0.0139644,0.0141734,0.0143123,0.0125727,0.0121974,0.0166821,0.00978333,0.0134841,0.0168942,0.0176643,0.0147038,0.0116956,0.0159026,0.0128469,0.0117055,0.0124168
8.457,0.000610352,0.000305176,-0.000305176,0.000305176,0.00305176,0.00213623,0.00305176,0,0.0012207,0.000915527,0.00274658,0,0.00274658,0.00183105,0.0012207,0.00305176,0.0157955,0.0160045,0.0150753,0.0136408,0.0108241,0.0146985,0.011767,0.0128737,0.017352,0.0190376,0.0157719,0.0113904,0.0159026,0.0163564,0.0114003,0.0115013
8.458,0.0012207,0.0012207,0.000915527,0.00244141,0.000305176,0.000915527,0.0012207,0.00579834,0.00244141,0.00213623,0.000610352,0.000305176,0.000915527,0.00335693,0.00274658,0,0.0150325,0.0140208,0.0143123,0.0119623,0.01235,0.0189709,0.0108514,0.0134841,0.0152157,0.0176643,0.0159245,0.0120007,0.0166655,0.0146779,0.00911148,0.0121117
8.459,0.00244141,0.00152588,-0.0012207,0.000305176,-0.000610352,0.000915527,0.00396729,0.00274658,0.00183105,0,0.00213623,0.00244141,0.000305176,0,0,0.000915527,0.0136592,0.0146312,0.013702,0.0133356,0.0134181,0.0160718,0.011767,0.0133315,0.0164364,0.0173591,0.015009,0.013374,0.0145293,0.013915,0.0117055,0.0131798
8.46,0.00244141,0,0.00457764,-0.000915527,0.00274658,0.00244141,0.00274658,0.000915527,0.00183105,0.00183105,0.000305176,-0.0012207,0.000610352,0.00183105,0.00152588,0.00213623,0.0162532,0.0149364,0.0124813,0.0108942,0.0114345,0.0165295,0.011767,0.0125685,0.0178097,0.0176643,0.0151615,0.0168835,0.0159026,0.0149831,0.0104848,0.00997543
8.461,0.00305176,0.00152588,0.00244141,0.000610352,0.00152588,0.00183105,0.00244141,0.000915527,-0.000305176,0,0.000915527,-0.000610352,0.00457764,-0.000305176,0.00213623,0.000610352,0.0154903,0.0150889,0.013702,0.0134882,0.0120448,0.0157666,0.0123773,0.0147048,0.0175045,0.0173591,0.0162297,0.0148999,0.0159026,0.0151357,0.0121632,0.0121117
8.462,0.00396729,0.000610352,0.000915527,0.0012207,0.00396729,0.000610352,0.00213623,0.0012207,0.00274658,0.00152588,0.00274658,-0.000305176,0.00213623,0.0012207,0.00335693,0.00152588,0.0154903,0.0163096,0.0114132,0.0133356,0.0108241,0.0174451,0.0131403,0.0136367,0.0176571,0.0149177,0.014246,0.0138318,0.0155974,0.0177297,0.0101796,0.0121117
8.463,0.00213623,0.0012207,0.000610352,0.000305176,0.000610352,0.00274658,0.00274658,0.00549316,-0.00183105,0.000610352,0.000305176,0.00366211,0.00244141,0.00335693,0.00335693,0.0012207,0.0159481,0.0155467,0.0130916,0.0121149,0.0118922,0.0168347,0.011767,0.0133315,0.0179623,0.0170539,0.0156193,0.0142895,0.0151396,0.0171193,0.0112477,0.0130272
8.464,0.0012207,-0.000915527,0.0012207,0.000915527,0.00213623,0.00305176,0.00274658,0.00213623,0.00213623,0.00335693,0.00183105,0.00183105,0.000305176,0.000610352,0.00335693,0.00244141,0.0151851,0.0158519,0.0144649,0.0145563,0.0102138,0.0154614,0.0106989,0.0143996,0.0211667,0.0175117,0.0154667,0.0145947,0.01575,0.0137624,0.0109425,0.0121117
8.465,0.00335693,-0.000305176,0.00244141,-0.00152588,0.00183105,0.00244141,0.00549316,0.0012207,0.00274658,0.00213623,0.000305176,-0.000915527,0.00152588,0.00213623,0.00366211,0.000305176,0.0154903,0.0134105,0.0133968,0.0124201,0.0117397,0.0174451,0.0105463,0.0131789,0.0168942,0.0170539,0.0169926,0.014137,0.0163603,0.0143728,0.0124684,0.0157738
8.466,0.00366211,-0.000915527,0.00183105,0.000305176,0.00183105,0.00366211,0.00427246,0.00183105,0.000915527,0.00244141,0.00274658,0.00183105,0.0012207,-0.000305176,0.0012207,0.00152588,0.0122859,0.0150889,0.0126339,0.0163874,0.0117397,0.0145459,0.0108514,0.0133315,0.0175045,0.0170539,0.0154667,0.0144421,0.0165129,0.0133046,0.0115529,0.0124168
8.467,0.00274658,0.00305176,0.00152588,0.00152588,0.00396729,0.00305176,0.00274658,0.00427246,0.00457764,0.000305176,-0.000305176,0.0012207,0.00244141,0.00152588,0.00366211,-0.000610352,0.0159481,0.014326,0.0123287,0.0148615,0.0118922,0.018208,0.011004,0.0140944,0.0175045,0.0178169,0.0163822,0.0144421,0.0163603,0.0116262,0.00941665,0.0139427
8.468,0.00366211,0.00366211,-0.0012207,0,0.00457764,0.00213623,0.00457764,0.0012207,0.000610352,0.00183105,0.0012207,0.00213623,0,0.00244141,0.00183105,0.00518799,0.0156429,0.0153941,0.0127864,0.0127253,0.0099086,0.0174451,0.0116144,0.0134841,0.0175045,0.0182746,0.0153141,0.0136792,0.0172759,0.0145253,0.0107899,0.010891
8.469,0.00335693,0,0.00213623,0.000305176,0.000305176,0.00152588,0.00183105,0.00366211,0.00244141,0.00152588,0.000305176,0.000610352,0.00152588,0.00305176,0.00152588,0.0012207,0.0161006,0.0141734,0.013702,0.0136408,0.0128078,0.0194287,0.0119196,0.0136367,0.013995,0.0144599,0.0159245,0.0118481,0.0189543,0.0151357,0.0110951,0.0124168
8.47,0.00335693,0.000610352,0.0012207,-0.000610352,0.00244141,0.0012207,0.00549316,0,0.00244141,0.0012207,0.00335693,0.000305176,0.00244141,0.00305176,0.0012207,0.000305176,0.0157955,0.0155467,0.0140071,0.0137934,0.0117397,0.0171399,0.0102411,0.0157729,0.0210141,0.0175117,0.0174504,0.0123059,0.0139189,0.0140676,0.0133839,0.0110435
8.471,0.00152588,0.0012207,0.0012207,0.00244141,0.00366211,0.0012207,0.00335693,0.00152588,0.00335693,0.000610352,0.00244141,0.000305176,0.000610352,0.00396729,0.00366211,0.00152588,0.016711,0.0185985,0.012939,0.0110468,0.00929825,0.0177502,0.0111566,0.0153151,0.017352,0.0172065,0.0159245,0.0142895,0.0152922,0.0145253,0.0114003,0.0125694
8.472,0,0.00366211,-0.0012207,0.0012207,0.00366211,0.00427246,0.00244141,0.00335693,0.00152588,0.00152588,0,0.00183105,0.00183105,0.00244141,0.000915527,-0.000305176,0.0148799,0.0149364,0.0133968,0.0136408,0.0115871,0.0171399,0.0105463,0.0136367,0.0167416,0.0179695,0.0153141,0.0130688,0.0162078,0.0163564,0.0147572,0.0113487
8.473,0.00183105,0.00183105,0.000915527,0.00152588,0.00427246,0.0012207,0,0.00152588,0.00274658,0.00152588,-0.000305176,0,-0.000610352,0.000610352,0.0012207,0.00488281,0.0150325,0.0146312,0.0152278,0.011352,0.0117397,0.0153088,0.0122247,0.0140944,0.0167416,0.0172065,0.0160771,0.0136792,0.0159026,0.0140676,0.012621,0.0115013
8.474,0.00335693,0.00152588,0.00244141,0.000305176,0.00152588,0.000915527,0.00305176,0.00305176,-0.000305176,-0.000610352,0.0012207,0.00183105,0.00244141,0.00213623,0.000610352,0.00305176,0.0151851,0.0134105,0.0126339,0.013183,0.0121974,0.0157666,0.0113092,0.0137892,0.0171994,0.0201057,0.0165348,0.014137,0.0165129,0.0122365,0.0114003,0.0130272
8.475,0.00274658,0.000915527,-0.000305176,0.000915527,0.00183105,-0.000305176,0.0012207,-0.000915527,0.00305176,0.000610352,0.00427246,-0.00183105,0.00274658,0.00457764,0.00366211,0.000915527,0.0156429,0.0153941,0.0133968,0.0134882,0.0111293,0.0171399,0.0123773,0.0143996,0.0161313,0.0182746,0.0154667,0.0132214,0.0154448,0.0158986,0.0120106,0.00967025
8.476,0.0012207,0.000610352,0.000610352,0.00152588,0.00152588,0,0.00152588,0.000610352,0.00152588,0.000305176,0.000915527,0.000610352,0.000610352,0.00274658,0.00518799,0.000915527,0.0133541,0.0135631,0.0138546,0.0130304,0.0140285,0.0163769,0.0114618,0.0113478,0.0141476,0.0176643,0.0159245,0.0147473,0.0165129,0.0142202,0.0114003,0.0125694
8.477,0.00305176,0,-0.00305176,0.000915527,0.00183105,0.00579834,0,0.00244141,0.000915527,0.00213623,0.000305176,-0.000915527,0.00305176,0.0012207,-0.000305176,0.00152588,0.0157955,0.0150889,0.013702,0.0134882,0.0118922,0.0162244,0.0100885,0.0137892,0.0170468,0.0187324,0.0145512,0.0156628,0.0151396,0.0162038,0.00987442,0.0122642
8.478,0.0012207,-0.000305176,0.000305176,0.000610352,0.000305176,0.00213623,0.0012207,0.00274658,0.00183105,0.000610352,-0.000610352,0,0.00152588,0.00213623,0.00152588,0.000305176,0.0150325,0.0152415,0.0120235,0.010589,0.0141811,0.0171399,0.0128351,0.0145522,0.0164364,0.0172065,0.0163822,0.0129163,0.0145293,0.0154409,0.0118581,0.0140953
8.479,0.00488281,-0.000915527,-0.000305176,0,0.00427246,0.00213623,0.00305176,0.00305176,0.0012207,0.000915527,0.000610352,0.00183105,0.00274658,0.00244141,0.00213623,0.00152588,0.0147274,0.0147838,0.0132442,0.0121149,0.0109767,0.0175976,0.0113092,0.0113478,0.0168942,0.0164436,0.0157719,0.0136792,0.0154448,0.0181875,0.00895889,0.0125694
8.48,0.00244141,0.000610352,0.00274658,0.00213623,0.00335693,0.00274658,0.0012207,0.00244141,0.000915527,0.000915527,0.000915527,-0.00183105,0.00152588,0.00152588,0.00549316,-0.00183105,0.0153377,0.01692,0.0123287,0.0128779,0.0120448,0.0168347,0.0111566,0.0119582,0.0168942,0.0169014,0.0166874,0.0124585,0.0163603,0.0142202,0.0112477,0.0119591
8.481,0.00244141,0.000305176,0.0012207,0.000305176,0,0.00274658,0.00366211,0.00183105,0.000610352,0.0012207,0.00274658,0.000610352,0.00244141,0.000305176,0.0012207,0.000915527,0.0136592,0.0149364,0.0132442,0.0128779,0.0100612,0.0163769,0.0120721,0.0134841,0.0193356,0.0194953,0.0145512,0.0113904,0.0151396,0.0145253,0.0118581,0.0150108
8.482,0.00244141,0,0.0012207,0.000915527,0.00152588,0.00183105,0,0.00274658,0.000610352,0.00305176,-0.00274658,0,0.00183105,0.00640869,0.00427246,0.00274658,0.0157955,0.0150889,0.0123287,0.0122675,0.0132655,0.0165295,0.011767,0.0145522,0.0158261,0.0172065,0.0159245,0.0138318,0.0174285,0.013915,0.00956924,0.0121117
8.483,0.00305176,0.00152588,0.00213623,0,0.00244141,0.00274658,0.00274658,0.00396729,-0.00152588,0.000915527,0.00152588,0.00305176,0.00244141,0.00183105,0.000610352,0,0.0159481,0.0147838,0.0143123,0.015777,0.0118922,0.0163769,0.00932556,0.0110427,0.0155209,0.0173591,0.0180607,0.0132214,0.0159026,0.0145253,0.0118581,0.012722
8.484,0.00213623,-0.00152588,0.000915527,0.000915527,0.00457764,-0.000305176,0.00244141,0.000305176,0.00518799,0.000915527,0.00244141,0.000915527,0.000915527,0.000305176,0.00335693,-0.000305176,0.0150325,0.0155467,0.0132442,0.0116572,0.0112819,0.0171399,0.0111566,0.0133315,0.0158261,0.0161384,0.0157719,0.0135266,0.0178862,0.0128469,0.0114003,0.0124168
8.485,0.00366211,0.000610352,0.00335693,-0.000915527,0.00213623,0.00152588,0.00305176,0.00366211,0.00152588,0.00152588,0.00183105,0.00152588,0.00396729,0.00183105,0.0012207,0,0.0159481,0.0123424,0.0117183,0.0130304,0.0111293,0.0189709,0.0119196,0.0145522,0.0159787,0.0179695,0.0162297,0.0126111,0.01575,0.0148305,0.0123158,0.0133324
8.486,0.00152588,0.000915527,0.000305176,0.00366211,0.00152588,0.00427246,0.00274658,0.00244141,0.00335693,0.00244141,0.00183105,0.000915527,0.00305176,0.00488281,0.00152588,0.000305176,0.0150325,0.0141734,0.0133968,0.0130304,0.0106715,0.0171399,0.011767,0.0139418,0.0156735,0.0170539,0.0160771,0.013374,0.0174285,0.0143728,0.0117055,0.00936508
8.487,0.00274658,0.00244141,0.00183105,0.00183105,0.00183105,0.00152588,0.00396729,0.00427246,0.00244141,-0.000610352,0.00213623,-0.000305176,0.00305176,0.00366211,-0.0012207,0.0012207,0.0177791,0.0147838,0.013702,0.0133356,0.0115871,0.0189709,0.0114618,0.0133315,0.0156735,0.0173591,0.0157719,0.0135266,0.0145293,0.0143728,0.0117055,0.0133324
8.488,0.00427246,0.00152588,0.000915527,0.00213623,0.00335693,0.00274658,0.000915527,0.00213623,0.00305176,0.00366211,0.000915527,0.0012207,0.000305176,0.00305176,0.00274658,0.00335693,0.0156429,0.0147838,0.012939,0.0124201,0.0120448,0.0165295,0.0108514,0.0147048,0.0156735,0.0164436,0.0143986,0.0135266,0.0146819,0.0154409,0.0123158,0.0113487
8.489,0.00274658,0.00213623,0.00213623,0.00152588,0.00183105,0,0.00213623,0.00213623,0.00427246,-0.00274658,0.000915527,-0.000305176,0.00610352,0.00152588,0.00244141,0.000305176,0.0154903,0.0138682,0.012939,0.0130304,0.0105189,0.0165295,0.0123773,0.0137892,0.0161313,0.0170539,0.0153141,0.0132214,0.0152922,0.0134572,0.0115529,0.0128746
8.49,0.00274658,0.000915527,0.000915527,0.00213623,0.00335693,0.00244141,0.0012207,0.00183105,0.00213623,0.0012207,0.00335693,0.000610352,0.00305176,0.000915527,0.00274658,0.00396729,0.0145748,0.0156993,0.0135494,0.0134882,0.0126552,0.0157666,0.0131403,0.0140944,0.0156735,0.0178169,0.0143986,0.013374,0.0148345,0.0154409,0.00865371,0.0110435
8.491,0.00335693,0.000915527,0.00183105,0.00274658,-0.000610352,0.00213623,0.00213623,0.00610352,0.00213623,0.00213623,0.00183105,0.00183105,0.00488281,0.00305176,0.00335693,0.0012207,0.0147274,0.0158519,0.0133968,0.0127253,0.0114345,0.0166821,0.0119196,0.0131789,0.0149106,0.0169014,0.0153141,0.0135266,0.0168181,0.0146779,0.0118581,0.0131798
8.492,0.00244141,0.000305176,-0.000305176,0.000915527,0.000305176,0.00244141,0.00213623,0.00183105,0.00274658,0.00183105,0.000305176,0.00183105,0.00152588,0,0.00183105,0.00213623,0.0135067,0.0152415,0.0143123,0.0127253,0.0103664,0.015614,0.0116144,0.0134841,0.0178097,0.0178169,0.0157719,0.0104748,0.0162078,0.0149831,0.0114003,0.0124168
8.493,0.00274658,0.0012207,0.00335693,0.000610352,0.00274658,0.00213623,0.00427246,0.000305176,0.000610352,0.00274658,0.00213623,-0.000305176,0.000305176,0.000915527,0.00152588,0.00152588,0.0154903,0.014326,0.0132442,0.0128779,0.0129604,0.0162244,0.0126825,0.0136367,0.0164364,0.0165962,0.0166874,0.013374,0.0155974,0.0146779,0.0101796,0.0115013
8.494,0.00335693,0.000305176,0.00335693,-0.000610352,0.00183105,0.00274658,0.00305176,0.00244141,0,0.000610352,0.00213623,0.000305176,0.00244141,-0.000915527,0.000915527,0,0.0139644,0.0144786,0.0133968,0.0134882,0.0120448,0.0160718,0.0116144,0.0122634,0.0168942,0.0176643,0.0177555,0.0126111,0.01575,0.0143728,0.0121632,0.0111961
8.495,0.00396729,0.000305176,0.00152588,0.0012207,0.00244141,0.00152588,0.000305176,0.0012207,0.000915527,0.000915527,0.0012207,-0.000610352,0.00305176,0.00213623,0.00457764,0,0.0145748,0.0146312,0.0114132,0.0130304,0.0109767,0.0151562,0.0119196,0.0143996,0.0168942,0.0153755,0.0177555,0.0130688,0.0159026,0.0129995,0.0101796,0.0119591
8.496,0.00366211,0.00244141,0.000915527,0,0.00183105,0.00305176,0.00335693,0.00335693,-0.000915527,0.000915527,0,0.00579834,0.00152588,0.00274658,0.00305176,0.00183105,0.0150325,0.0138682,0.0133968,0.0136408,0.0103664,0.0166821,0.0108514,0.0113478,0.017352,0.0178169,0.0156193,0.011543,0.0146819,0.0142202,0.0121632,0.0130272
8.497,0.00152588,0,0.00183105,0.000610352,-0.000305176,0.00213623,0.000915527,0.00183105,0.0012207,0.000610352,0,0.000610352,0.000915527,0.000610352,0.00305176,0.0012207,0.0165584,0.0147838,0.012939,0.013183,0.01235,0.0186658,0.0123773,0.0136367,0.016589,0.0164436,0.0166874,0.0113904,0.0160552,0.0146779,0.0120106,0.0122642
8.498,0.00152588,0.000305176,0.000610352,-0.0012207,0.00274658,0.00183105,0.00488281,0.000610352,0.0012207,0.000610352,0.00152588,0.000610352,0.00274658,0.00274658,0.00335693,0.0012207,0.0171688,0.0149364,0.0132442,0.013946,0.0118922,0.0165295,0.0114618,0.0139418,0.016589,0.0175117,0.0159245,0.011543,0.0172759,0.0136098,0.0112477,0.0119591
8.499,0.00183105,-0.0012207,0.000915527,0.000610352,0.00396729,0.00274658,0.00488281,0.00152588,0.00183105,0.000610352,0.00213623,-0.000915527,0.00213623,0.00183105,0.00274658,-0.000305176,0.0156429,0.0149364,0.0104976,0.013946,0.0111293,0.0177502,0.0102411,0.0137892,0.0170468,0.0173591,0.015009,0.0116956,0.0160552,0.0146779,0.0123158,0.0124168
8.5,0.00183105,0.00366211,-0.000915527,0.000915527,0.00152588,0.00213623,0.0012207,0.00335693,0.00274658,-0.000305176,0.000610352,0.00152588,0.000610352,0.00152588,0.000610352,-0.000305176,0.0148799,0.0146312,0.0118709,0.0130304,0.0111293,0.0160718,0.00871521,0.0139418,0.0167416,0.0175117,0.0151615,0.011543,0.0165129,0.0136098,0.0135365,0.0124168
8.501,0.000915527,0.00274658,0,0.000915527,0.00274658,0.000610352,0.00274658,0,0.00152588,0.00183105,0.000915527,0,-0.00457764,0.00183105,0.00183105,0.00488281,0.0154903,0.0153941,0.0140071,0.013183,0.0112819,0.0157666,0.0103937,0.0134841,0.0168942,0.0175117,0.0180607,0.0116956,0.0162078,0.0151357,0.0104848,0.0111961
8.502,0.00244141,0.0012207,0.00274658,0.000915527,-0.0012207,0,0.00213623,0.000610352,0.0012207,0.0012207,-0.000610352,0.00152588,0.000915527,0.00366211,0.00152588,0.00305176,0.0162532,0.0128001,0.0138546,0.0128779,0.01235,0.0154614,0.0126825,0.0140944,0.0164364,0.0191902,0.0160771,0.0113904,0.0159026,0.0133046,0.0124684,0.0125694
8.503,0.00396729,0.000915527,0.000915527,0.000305176,0.00396729,0.00152588,0.00244141,-0.00213623,0.00183105,0.000915527,0.00488281,-0.000915527,0.00396729,0.00244141,0.00244141,0.00244141,0.0156429,0.0144786,0.0133968,0.0133356,0.0108241,0.0160718,0.011004,0.0137892,0.017352,0.0172065,0.0151615,0.0112378,0.0152922,0.0145253,0.0118581,0.0104332
8.504,0.000915527,0.00244141,-0.0012207,0.00213623,0.0012207,0.000610352,0.00305176,0.00152588,0.00427246,-0.000610352,0.00152588,0.000305176,0.0012207,0.00183105,0.00396729,0.000915527,0.0153377,0.0153941,0.0141597,0.0124201,0.0120448,0.0157666,0.0119196,0.0145522,0.0162838,0.0173591,0.0163822,0.0121533,0.0172759,0.0143728,0.0114003,0.0121117
8.505,0.00305176,0.00244141,-0.0012207,0.00152588,0.00305176,0.00396729,0.00305176,0.00335693,0.00274658,0.00396729,0.00152588,0.00213623,0.00396729,0.000610352,0.00213623,0.00274658,0.0159481,0.0146312,0.0141597,0.0136408,0.0117397,0.0159192,0.0105463,0.0136367,0.0171994,0.0179695,0.0143986,0.0130688,0.0154448,0.015746,0.0121632,0.0125694
8.506,0.000610352,-0.000305176,0.0012207,0.00183105,0.00183105,0.00183105,0.00244141,0.00396729,0.00335693,0.00244141,0.00152588,-0.000915527,0.00213623,0.00213623,0.00152588,0.00152588,0.0151851,0.0147838,0.0158382,0.0127253,0.0117397,0.0165295,0.0125299,0.0137892,0.016589,0.0210212,0.0162297,0.0135266,0.0165129,0.0146779,0.0112477,0.0113487
8.507,0.00549316,0.000610352,0.000915527,-0.000305176,0.00305176,0.00305176,0.00396729,0.00274658,0.00213623,0.000915527,0.00244141,0.00152588,0.0012207,0.00305176,0.00152588,0.00274658,0.0153377,0.0152415,0.0127864,0.0130304,0.01235,0.0162244,0.0114618,0.0137892,0.0164364,0.0181221,0.0156193,0.0132214,0.0143767,0.015746,0.0114003,0.0102806
8.508,0.00305176,0.000915527,-0.000305176,0.000915527,0.00366211,0.00213623,0.00335693,0.00213623,0.00305176,0.000610352,0.00274658,-0.00457764,0.00213623,0.00213623,0.00427246,0.000915527,0.0154903,0.0147838,0.0150753,0.0127253,0.0111293,0.0139355,0.0120721,0.0140944,0.0178097,0.0173591,0.0147038,0.0130688,0.0171233,0.0143728,0.0104848,0.0115013
8.509,0.00366211,0.00183105,0.00183105,-0.000305176,0.00152588,0.00152588,0.00335693,0.00213623,0.00152588,0.000610352,0.00152588,0.00213623,0.00457764,-0.000305176,0.00274658,0,0.0136592,0.0150889,0.0143123,0.0159296,0.0111293,0.0166821,0.0116144,0.0176039,0.0178097,0.0179695,0.015009,0.0120007,0.0155974,0.0148305,0.0114003,0.013485
8.51,0.00305176,0,0.000610352,0.0012207,0.0012207,0.00274658,0,0.00213623,0.000915527,0.00427246,0.000915527,0.00183105,0.00366211,0.00183105,0.0012207,0.00244141,0.0151851,0.0161571,0.013702,0.0128779,0.0114345,0.0169873,0.0119196,0.0137892,0.0167416,0.0172065,0.0157719,0.0130688,0.0166655,0.0155935,0.00865371,0.0131798
8.511,0.00305176,0.00244141,0.0012207,0.00183105,0.0012207,0.000610352,0.00274658,0.00305176,0.00152588,0.00152588,0.000305176,0.0012207,0.00274658,0.00457764,0.00152588,-0.000610352,0.0151851,0.0152415,0.0149227,0.0133356,0.0117397,0.0172925,0.0113092,0.0125685,0.0170468,0.0184272,0.0176029,0.0136792,0.0151396,0.013915,0.0127736,0.012722
8.512,0.00335693,-0.00152588,0.00152588,0.00183105,0.00488281,0.000305176,0.00427246,0.00274658,0.00305176,0.000305176,0.00183105,0.00183105,0.000915527,-0.000610352,0.00274658,0.00152588,0.0154903,0.0170726,0.0143123,0.0133356,0.0112819,0.0137829,0.0122247,0.0134841,0.0164364,0.0149177,0.0171452,0.0135266,0.0168181,0.0136098,0.0118581,0.013485
8.513,0.00152588,-0.000915527,0.00152588,-0.000305176,0.00274658,0.000305176,0.00183105,0.00244141,0.00244141,0.000915527,-0.00152588,0.0012207,0.00213623,0.00244141,0.00305176,-0.00213623,0.0154903,0.0146312,0.0121761,0.0134882,0.0117397,0.0179028,0.0114618,0.0133315,0.0187252,0.0176643,0.0160771,0.0138318,0.0155974,0.0143728,0.0127736,0.013485
8.514,-0.000305176,0.00244141,0.000610352,0.00213623,0,0.00244141,0.00366211,0.00244141,0.000915527,0.00305176,0.00213623,0.000305176,0.00244141,0.00183105,0.00274658,0.000610352,0.0144222,0.0150889,0.0132442,0.0156244,0.01235,0.0169873,0.011004,0.0147048,0.0162838,0.0167488,0.0154667,0.0129163,0.0203276,0.0137624,0.0123158,0.0128746
